/usr/sbin/mysqld, Version: 8.0.27 (MySQL Community Server - GPL). started with:
Tcp port: 3306  Unix socket: /var/run/mysqld/mysqld.sock
Time                 Id Command    Argument
2021-12-30T05:41:05.880466Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1505","1505","53771")
2021-12-30T05:41:05.883268Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.883469Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1506","1506","54095")
2021-12-30T05:41:05.892334Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.892533Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1507","1507","61713")
2021-12-30T05:41:05.914980Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.915182Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1508","1508","54014")
2021-12-30T05:41:05.918421Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.918637Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1509","1509","9636")
2021-12-30T05:41:05.930212Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.930416Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1510","1510","47846")
2021-12-30T05:41:05.935859Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.936059Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1511","1511","25172")
2021-12-30T05:41:05.939191Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.939393Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1512","1512","70235")
2021-12-30T05:41:05.943204Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.943405Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1513","1513","7794")
2021-12-30T05:41:05.946564Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.946776Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1514","1514","13939")
2021-12-30T05:41:05.950208Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.950414Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1515","1515","7242")
2021-12-30T05:41:05.966838Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.967047Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1516","1516","27802")
2021-12-30T05:41:05.972599Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.972824Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1517","1517","43778")
2021-12-30T05:41:05.979697Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:05.980174Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1518","1518","7773")
2021-12-30T05:41:05.999752Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.000027Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1519","1519","14666")
2021-12-30T05:41:06.009869Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.010107Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1520","1520","84443")
2021-12-30T05:41:06.014122Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.014376Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1521","1521","98353")
2021-12-30T05:41:06.055896Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.056142Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1522","1522","29849")
2021-12-30T05:41:06.062355Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.062582Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1523","1523","89103")
2021-12-30T05:41:06.070322Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.070540Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1524","1524","26846")
2021-12-30T05:41:06.078774Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.078995Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1525","1525","1117")
2021-12-30T05:41:06.089758Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.089981Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1526","1526","33969")
2021-12-30T05:41:06.093095Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.093317Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1527","1527","71367")
2021-12-30T05:41:06.096755Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.096967Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1528","1528","90589")
2021-12-30T05:41:06.100081Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.100303Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1529","1529","74338")
2021-12-30T05:41:06.112665Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.113067Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1530","1530","44945")
2021-12-30T05:41:06.128376Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.128600Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1531","1531","54430")
2021-12-30T05:41:06.133074Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.133254Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1532","1532","30414")
2021-12-30T05:41:06.136752Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.136929Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1533","1533","85030")
2021-12-30T05:41:06.139942Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.140145Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1534","1534","48966")
2021-12-30T05:41:06.143534Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.143750Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1535","1535","11696")
2021-12-30T05:41:06.177325Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.177503Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1536","1536","11476")
2021-12-30T05:41:06.180258Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.180460Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1537","1537","4054")
2021-12-30T05:41:06.183214Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.183415Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1538","1538","57082")
2021-12-30T05:41:06.188781Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.188985Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1539","1539","81457")
2021-12-30T05:41:06.202756Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.202890Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1540","1540","2578")
2021-12-30T05:41:06.205955Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.206086Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1541","1541","89296")
2021-12-30T05:41:06.208609Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.208749Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1542","1542","88792")
2021-12-30T05:41:06.211332Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.211499Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1543","1543","59152")
2021-12-30T05:41:06.244860Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.245080Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1544","1544","73419")
2021-12-30T05:41:06.275320Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.275543Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1545","1545","18615")
2021-12-30T05:41:06.278737Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.278949Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1546","1546","78859")
2021-12-30T05:41:06.282322Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.282534Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1547","1547","59220")
2021-12-30T05:41:06.285721Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.285931Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1548","1548","39054")
2021-12-30T05:41:06.293509Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.293723Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1549","1549","40121")
2021-12-30T05:41:06.357157Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.357528Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1550","1550","90003")
2021-12-30T05:41:06.360695Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.360896Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1551","1551","2663")
2021-12-30T05:41:06.364296Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.364592Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1552","1552","86281")
2021-12-30T05:41:06.370819Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.371104Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1553","1553","82593")
2021-12-30T05:41:06.374960Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.375145Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1554","1554","44421")
2021-12-30T05:41:06.377653Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.377840Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1555","1555","14626")
2021-12-30T05:41:06.407111Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.407301Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1556","1556","47477")
2021-12-30T05:41:06.441709Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.441943Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1557","1557","90745")
2021-12-30T05:41:06.444660Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.444872Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1558","1558","85680")
2021-12-30T05:41:06.447555Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.447773Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1559","1559","3154")
2021-12-30T05:41:06.457149Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.457353Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1560","1560","52578")
2021-12-30T05:41:06.492787Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.493010Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1561","1561","45898")
2021-12-30T05:41:06.501650Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.501863Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1562","1562","85670")
2021-12-30T05:41:06.509041Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.509255Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1563","1563","59757")
2021-12-30T05:41:06.513923Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.514123Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1564","1564","56180")
2021-12-30T05:41:06.516897Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.517097Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1565","1565","29834")
2021-12-30T05:41:06.543578Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.543816Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1566","1566","25037")
2021-12-30T05:41:06.546894Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.547097Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1567","1567","86064")
2021-12-30T05:41:06.553275Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.553486Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1568","1568","99628")
2021-12-30T05:41:06.556333Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.556532Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1569","1569","87582")
2021-12-30T05:41:06.559569Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.559784Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1570","1570","13722")
2021-12-30T05:41:06.562438Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.562663Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1571","1571","59137")
2021-12-30T05:41:06.565380Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.565582Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1572","1572","76220")
2021-12-30T05:41:06.570962Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.571162Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1573","1573","4021")
2021-12-30T05:41:06.576850Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.577067Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1574","1574","93727")
2021-12-30T05:41:06.579756Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.579958Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1575","1575","44142")
2021-12-30T05:41:06.582824Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.583094Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1576","1576","56649")
2021-12-30T05:41:06.599930Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.600183Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1577","1577","24447")
2021-12-30T05:41:06.643677Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.643911Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1578","1578","8732")
2021-12-30T05:41:06.646986Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.647214Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1579","1579","67258")
2021-12-30T05:41:06.650573Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.650816Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1580","1580","39864")
2021-12-30T05:41:06.700607Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.700903Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1581","1581","26713")
2021-12-30T05:41:06.720283Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.720523Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1582","1582","16595")
2021-12-30T05:41:06.723253Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.723461Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1583","1583","92394")
2021-12-30T05:41:06.726216Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.726415Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1584","1584","63555")
2021-12-30T05:41:06.729091Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.729294Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1585","1585","65999")
2021-12-30T05:41:06.732027Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.732240Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1586","1586","30120")
2021-12-30T05:41:06.741105Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.741316Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1587","1587","17644")
2021-12-30T05:41:06.751833Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.752044Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1588","1588","88573")
2021-12-30T05:41:06.758038Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.758242Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1589","1589","98270")
2021-12-30T05:41:06.760976Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.761176Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1590","1590","15637")
2021-12-30T05:41:06.764165Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.764364Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1591","1591","2986")
2021-12-30T05:41:06.793277Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.793501Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1592","1592","46015")
2021-12-30T05:41:06.797042Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.797241Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1593","1593","68352")
2021-12-30T05:41:06.809790Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.809986Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1594","1594","94613")
2021-12-30T05:41:06.812669Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.812870Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1595","1595","58620")
2021-12-30T05:41:06.816260Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.816455Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1596","1596","35288")
2021-12-30T05:41:06.842882Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.843119Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1597","1597","36768")
2021-12-30T05:41:06.862243Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.862446Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1598","1598","80088")
2021-12-30T05:41:06.881652Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.881937Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1599","1599","82019")
2021-12-30T05:41:06.884716Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.884927Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1600","1600","33497")
2021-12-30T05:41:06.887647Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.887846Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1601","1601","80360")
2021-12-30T05:41:06.945187Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.945391Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1602","1602","85293")
2021-12-30T05:41:06.948110Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.948306Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1603","1603","45089")
2021-12-30T05:41:06.952943Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.953148Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1604","1604","79359")
2021-12-30T05:41:06.959903Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.960102Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1605","1605","80578")
2021-12-30T05:41:06.972125Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.972402Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1606","1606","16865")
2021-12-30T05:41:06.981926Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.982150Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1607","1607","13722")
2021-12-30T05:41:06.986359Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:06.986590Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1608","1608","1143")
2021-12-30T05:41:07.005548Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.005783Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1609","1609","84433")
2021-12-30T05:41:07.016374Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.016583Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1610","1610","46490")
2021-12-30T05:41:07.074886Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.075103Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1611","1611","78794")
2021-12-30T05:41:07.078702Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.078906Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1612","1612","4217")
2021-12-30T05:41:07.082059Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.082346Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1613","1613","74554")
2021-12-30T05:41:07.086317Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.086638Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1614","1614","13309")
2021-12-30T05:41:07.089864Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.090095Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1615","1615","68545")
2021-12-30T05:41:07.147147Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.147371Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1616","1616","85107")
2021-12-30T05:41:07.155243Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.155446Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1617","1617","9362")
2021-12-30T05:41:07.159028Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.159223Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1618","1618","34812")
2021-12-30T05:41:07.162950Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.163153Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1619","1619","25516")
2021-12-30T05:41:07.166229Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.166422Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1620","1620","8961")
2021-12-30T05:41:07.170710Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.170914Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1621","1621","45908")
2021-12-30T05:41:07.243496Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.243734Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1622","1622","90444")
2021-12-30T05:41:07.246557Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.246776Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1623","1623","44202")
2021-12-30T05:41:07.252419Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.252637Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1624","1624","22713")
2021-12-30T05:41:07.256612Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.256855Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1625","1625","67006")
2021-12-30T05:41:07.260278Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.260489Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1626","1626","63274")
2021-12-30T05:41:07.263251Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.263448Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1627","1627","67059")
2021-12-30T05:41:07.271841Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.272046Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1628","1628","1155")
2021-12-30T05:41:07.276827Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.277069Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1629","1629","89370")
2021-12-30T05:41:07.279885Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.280098Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1630","1630","99348")
2021-12-30T05:41:07.283020Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.283229Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1631","1631","47093")
2021-12-30T05:41:07.286149Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.286379Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1632","1632","64301")
2021-12-30T05:41:07.304008Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.304239Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1633","1633","69047")
2021-12-30T05:41:07.307090Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.307308Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1634","1634","79778")
2021-12-30T05:41:07.315244Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.315453Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1635","1635","65163")
2021-12-30T05:41:07.323818Z	 8270 Query	SELECT @@session.transaction_read_only
2021-12-30T05:41:07.324078Z	 8270 Query	insert into table0 (pkId,pkAttr0,coAttr0_0) values ("1636","1636","19401")
2021-12-30T05:41:07.342182Z	 8270 Query	SELECT @@session.transaction_read_only
